"bedrooms","bathrooms","area","floors","yearbuilt","location","condition","garage","price"
"5","1","2890.7","1","2011","Suburban","Fair","Yes","657000.0"
"14","6","5188.0","2","1975","Suburban","Fair","Yes","1117000.0"
"11","4","3842.9","3","1984","Suburban","Fair","Yes","890000.0"
"13","17","9996.4","2","1990","Suburban","Fair","Yes","2211000.0"
"9","17","6881.6","1","2006","Suburban","Fair","Yes","1766000.0"
"15","3","4289.0","1","1944","Suburban","Fair","Yes","917000.0"
"15","1","9809.4","4","1976","Suburban","Fair","Yes","1762000.0"
"18","1","5589.1","5","2013","Suburban","Fair","Yes","1598000.0"
"5","8","4839.6","5","1993","Suburban","Fair","Yes","1069000.0"
"14","6","7235.9","5","1983","Suburban","Fair","Yes","1544000.0"
"18","17","10436.6","2","1966","Suburban","Fair","Yes","2074000.0"
"3","1","2817.3","4","1968","Suburban","Fair","Yes","449000.0"
"4","9","3326.0","3","1956","Suburban","Fair","Yes","652000.0"
"14","13","8943.7","1","1970","Suburban","Fair","Yes","1689000.0"
"10","16","7165.6","1","2010","Suburban","Fair","Yes","1874000.0"
"2","8","2667.9","5","1964","Suburban","Fair","Yes","552000.0"
"16","6","6564.0","1","2012","Suburban","Fair","Yes","1747000.0"
"13","5","6269.8","2","1971","Suburban","Fair","Yes","1184000.0"
"5","16","3949.6","4","2009","Suburban","Fair","Yes","1152000.0"
"15","3","6576.0","4","1987","Suburban","Fair","Yes","1443000.0"
"10","4","6692.8","4","2004","Suburban","Fair","Yes","1543000.0"
"5","6","2978.4","3","1956","Suburban","Fair","Yes","577000.0"
"16","5","7738.4","2","1975","Suburban","Fair","Yes","1506000.0"
"1","4","2000.0","3","1917","Suburban","Fair","Yes","411000.0"
"19","3","9883.8","2","2012","Suburban","Fair","Yes","2451000.0"
"14","13","7287.3","3","1979","Suburban","Fair","Yes","1600000.0"
"20","16","11775.5","3","1978","Suburban","Fair","Yes","2442000.0"
"15","19","9361.8","3","1974","Suburban","Fair","Yes","1959000.0"
"19","11","10622.3","5","1966","Suburban","Fair","Yes","2061000.0"
"9","2","4396.0","5","1951","Suburban","Fair","Yes","823000.0"
"19","15","13740.4","2","1935","Suburban","Fair","Yes","2501000.0"
"17","2","6641.4","3","1974","Suburban","Fair","Yes","1327000.0"
"10","10","5185.8","4","1975","Suburban","Fair","Yes","1119000.0"
"12","3","5926.1","1","1984","Suburban","Fair","Yes","1190000.0"
"10","6","6021.4","2","1989","Suburban","Fair","Yes","1273000.0"
"16","5","7849.6","3","2010","Suburban","Fair","Yes","1992000.0"
"6","8","4908.4","3","1990","Suburban","Fair","Yes","1051000.0"
"10","20","6177.3","5","1963","Suburban","Fair","Yes","1408000.0"
"10","15","7523.3","5","2000","Suburban","Fair","Yes","1862000.0"
"14","4","6911.0","1","1998","Suburban","Fair","Yes","1571000.0"
"17","5","5423.8","5","1942","Suburban","Fair","Yes","1213000.0"
"3","3","2173.0","3","1954","Suburban","Fair","Yes","501000.0"
"17","3","8412.6","2","1946","Suburban","Fair","Yes","1529000.0"
"2","14","5229.2","3","2005","Suburban","Fair","Yes","1267000.0"
"9","13","6003.6","5","1931","Suburban","Fair","Yes","1234000.0"
"9","11","4929.9","1","1904","Suburban","Fair","Yes","996000.0"
"3","16","3148.1","5","1967","Suburban","Fair","Yes","759000.0"
"3","6","5004.0","5","2020","Suburban","Fair","Yes","1235000.0"
"10","17","7289.3","5","1979","Suburban","Fair","Yes","1602000.0"
"2","6","2365.5","1","1922","Suburban","Fair","Yes","416000.0"
"16","15","9065.4","5","1997","Suburban","Fair","Yes","2247000.0"
"11","11","9148.5","4","1927","Suburban","Fair","Yes","1650000.0"
"5","2","2404.0","1","2006","Suburban","Fair","Yes","540000.0"
"18","5","7466.9","1","1913","Suburban","Fair","Yes","1449000.0"
"7","1","1488.2","1","2004","Suburban","Fair","Yes","410000.0"
"9","13","9107.6","4","1950","Suburban","Fair","Yes","1631000.0"
"17","16","11815.2","4","2005","Suburban","Fair","Yes","2916000.0"
"13","18","7219.7","2","1993","Suburban","Fair","Yes","1808000.0"
"15","13","4837.7","3","1979","Suburban","Fair","Yes","1266000.0"
"18","3","10498.8","5","1967","Suburban","Fair","Yes","1875000.0"
"7","3","4779.3","5","2013","Suburban","Fair","Yes","1177000.0"
"6","18","6142.8","3","1945","Suburban","Fair","Yes","1238000.0"
"4","15","4524.1","3","1975","Suburban","Fair","Yes","951000.0"
"4","18","8275.9","5","1993","Suburban","Fair","Yes","1807000.0"
"5","10","5563.7","1","1932","Suburban","Fair","Yes","962000.0"
"19","16","10260.0","1","1998","Suburban","Fair","Yes","2507000.0"
"9","15","8790.0","2","2007","Suburban","Fair","Yes","2124000.0"
"16","1","3446.9","3","1957","Suburban","Fair","Yes","842000.0"
"6","18","7237.5","1","1959","Suburban","Fair","Yes","1353000.0"
"15","15","5502.1","5","1993","Suburban","Fair","Yes","1557000.0"
"18","17","10801.2","1","1987","Suburban","Fair","Yes","2400000.0"
"5","18","4671.6","1","1956","Suburban","Fair","Yes","987000.0"
"17","12","12860.9","3","1959","Suburban","Fair","Yes","2295000.0"
"14","4","7819.7","5","1972","Suburban","Fair","Yes","1455000.0"
"20","3","9573.4","5","1978","Suburban","Fair","Yes","1919000.0"
"19","13","10986.0","1","1994","Suburban","Fair","Yes","2510000.0"
"20","1","9919.1","4","2021","Suburban","Fair","Yes","2643000.0"
"19","17","12288.1","3","1991","Suburban","Fair","Yes","2774000.0"
"15","17","8664.4","4","1980","Suburban","Fair","Yes","1928000.0"
"9","5","6412.3","1","1971","Suburban","Fair","Yes","1088000.0"
"13","16","7840.1","5","1973","Suburban","Fair","Yes","1662000.0"
"17","10","7292.4","5","1986","Suburban","Fair","Yes","1736000.0"
"14","11","8705.5","4","1986","Suburban","Fair","Yes","1888000.0"
"4","6","4127.8","4","1970","Suburban","Fair","Yes","719000.0"
"9","20","6518.0","4","1962","Suburban","Fair","Yes","1413000.0"
"16","18","10711.1","4","1966","Suburban","Fair","Yes","2108000.0"
"10","2","4664.4","3","1977","Suburban","Fair","Yes","902000.0"
"3","4","3863.0","2","2009","Suburban","Fair","Yes","849000.0"
"20","12","8209.1","4","1975","Suburban","Fair","Yes","1827000.0"
"9","4","5188.4","3","1980","Suburban","Fair","Yes","1014000.0"
"7","18","7155.9","1","1956","Suburban","Fair","Yes","1367000.0"
"14","9","10356.4","1","2007","Suburban","Fair","Yes","2428000.0"
"12","10","5360.8","5","2000","Suburban","Fair","Yes","1430000.0"
"12","2","5201.4","2","1912","Suburban","Fair","Yes","960000.0"
"13","10","5560.8","1","1976","Suburban","Fair","Yes","1211000.0"
"6","3","3845.0","3","1932","Suburban","Fair","Yes","663000.0"
"19","1","8482.7","2","2011","Suburban","Fair","Yes","2137000.0"
"7","3","4004.0","2","2011","Suburban","Fair","Yes","962000.0"
"15","2","5215.9","2","2021","Suburban","Fair","Yes","1472000.0"
"20","15","15431.7","4","1974","Suburban","Fair","Yes","2866000.0"
"10","20","7452.5","5","1978","Suburban","Fair","Yes","1668000.0"
"11","7","4760.5","2","2007","Suburban","Fair","Yes","1253000.0"
"5","14","5846.7","5","2013","Suburban","Fair","Yes","1542000.0"
"7","20","7588.5","4","1967","Suburban","Fair","Yes","1505000.0"
"13","13","7735.8","5","2001","Suburban","Fair","Yes","1953000.0"
"7","8","5194.6","4","1968","Suburban","Fair","Yes","972000.0"
"10","7","4694.8","1","2013","Suburban","Fair","Yes","1247000.0"
"19","12","11191.7","1","1970","Suburban","Fair","Yes","2094000.0"
"4","8","4304.4","2","1946","Suburban","Fair","Yes","749000.0"
"10","7","5939.6","5","2013","Suburban","Fair","Yes","1559000.0"
"12","7","4738.7","5","1982","Suburban","Fair","Yes","1122000.0"
"13","14","9101.3","3","1950","Suburban","Fair","Yes","1733000.0"
"12","15","8890.2","2","1997","Suburban","Fair","Yes","2071000.0"
"12","18","11615.2","3","2011","Suburban","Fair","Yes","2890000.0"
"9","12","3578.5","1","2009","Suburban","Fair","Yes","1062000.0"
"15","4","6713.4","5","1991","Suburban","Fair","Yes","1542000.0"
"10","20","8792.6","2","1982","Suburban","Fair","Yes","1875000.0"
"6","13","4705.1","2","1990","Suburban","Fair","Yes","1093000.0"
"17","15","12681.6","1","1968","Suburban","Fair","Yes","2296000.0"
"6","17","3606.0","2","1940","Suburban","Fair","Yes","868000.0"
"17","2","6504.3","5","1974","Suburban","Fair","Yes","1338000.0"
"5","17","6875.2","2","1944","Suburban","Fair","Yes","1277000.0"
"4","14","4923.9","2","1982","Suburban","Fair","Yes","1031000.0"
"8","8","5009.2","4","1973","Suburban","Fair","Yes","992000.0"
"8","1","4478.9","1","1949","Suburban","Fair","Yes","749000.0"
"18","4","7273.5","2","1986","Suburban","Fair","Yes","1605000.0"
"8","2","4257.8","5","2006","Suburban","Fair","Yes","1029000.0"
"13","19","8906.1","4","1959","Suburban","Fair","Yes","1812000.0"
"4","3","1945.0","3","1943","Suburban","Fair","Yes","459000.0"
"11","2","4999.4","2","1958","Suburban","Fair","Yes","908000.0"
"8","9","6477.4","3","1931","Suburban","Fair","Yes","1170000.0"
"16","18","13634.7","1","1960","Suburban","Fair","Yes","2451000.0"
"17","14","9892.5","3","1960","Suburban","Fair","Yes","1938000.0"
"9","3","5370.5","2","1999","Suburban","Fair","Yes","1177000.0"
"4","14","4538.5","1","1970","Suburban","Fair","Yes","873000.0"
"19","19","11486.8","5","1974","Suburban","Fair","Yes","2383000.0"
"10","19","7733.4","5","1959","Suburban","Fair","Yes","1596000.0"
"10","1","5128.5","2","1963","Suburban","Fair","Yes","900000.0"
"8","4","6352.7","4","1957","Suburban","Fair","Yes","1078000.0"
"11","6","4784.3","4","2020","Suburban","Fair","Yes","1373000.0"
"9","18","9850.9","2","1923","Suburban","Fair","Yes","1789000.0"
"3","11","3811.6","2","1996","Suburban","Fair","Yes","872000.0"
"19","10","12205.5","4","1930","Suburban","Fair","Yes","2237000.0"
"11","6","5391.9","4","1998","Suburban","Fair","Yes","1306000.0"
"19","10","7238.6","4","1988","Suburban","Fair","Yes","1787000.0"
"19","6","9600.3","1","1905","Suburban","Fair","Yes","1775000.0"
"16","2","8361.5","4","1990","Suburban","Fair","Yes","1777000.0"
"9","1","2868.0","3","1974","Suburban","Fair","Yes","606000.0"
"14","8","4576.2","5","2008","Suburban","Fair","Yes","1363000.0"
"7","3","3014.0","3","2000","Suburban","Fair","Yes","724000.0"
"9","6","4408.9","4","1974","Suburban","Fair","Yes","906000.0"
"11","8","3685.9","5","1990","Suburban","Fair","Yes","1005000.0"
"7","8","6368.7","1","1960","Suburban","Fair","Yes","1082000.0"
"2","7","1952.9","2","1939","Suburban","Fair","Yes","394000.0"
"2","5","2179.2","5","1993","Suburban","Fair","Yes","514000.0"
"13","8","5178.0","2","1991","Suburban","Fair","Yes","1264000.0"
"17","17","10878.1","5","1972","Suburban","Fair","Yes","2176000.0"
"18","10","6413.2","3","1937","Suburban","Fair","Yes","1429000.0"
"16","5","8664.1","4","1990","Suburban","Fair","Yes","1881000.0"
"12","16","9928.1","2","1945","Suburban","Fair","Yes","1838000.0"
"1","2","4026.0","3","1919","Suburban","Fair","Yes","776000.0"
"1","3","1315.9","2","1976","Suburban","Fair","Yes","249000.0"
"15","15","8428.1","1","2016","Suburban","Fair","Yes","2315000.0"
"1","10","2085.6","3","1994","Suburban","Fair","Yes","561000.0"
"7","18","9375.4","1","1968","Suburban","Fair","Yes","1661000.0"
"12","8","6599.1","5","1993","Suburban","Fair","Yes","1542000.0"
"8","14","6387.2","3","2001","Suburban","Fair","Yes","1569000.0"
"5","2","2525.9","1","1921","Suburban","Fair","Yes","415000.0"
"19","18","9377.6","2","1951","Suburban","Fair","Yes","1976000.0"
"19","14","9991.9","4","1960","Suburban","Fair","Yes","2016000.0"
"8","3","4261.0","1","2010","Suburban","Fair","Yes","1016000.0"
"13","4","5941.9","5","1916","Suburban","Fair","Yes","1164000.0"
"12","20","8651.7","4","1929","Suburban","Fair","Yes","1771000.0"
"4","5","2619.6","4","1986","Suburban","Fair","Yes","568000.0"
"17","7","11477.1","1","1939","Suburban","Fair","Yes","1992000.0"
"13","3","5552.8","4","2021","Suburban","Fair","Yes","1543000.0"
"9","20","8087.7","3","1973","Suburban","Fair","Yes","1638000.0"
"7","10","4518.7","5","1956","Suburban","Fair","Yes","933000.0"
"11","19","9091.3","3","1990","Suburban","Fair","Yes","2063000.0"
"15","12","8923.4","3","2004","Suburban","Fair","Yes","2216000.0"
"20","11","8220.0","1","1992","Suburban","Fair","Yes","1998000.0"
"10","19","7667.2","4","1983","Suburban","Fair","Yes","1729000.0"
"14","14","9499.5","1","1910","Suburban","Fair","Yes","1781000.0"
"15","10","7342.6","2","1953","Suburban","Fair","Yes","1463000.0"
"8","9","5652.7","5","1992","Suburban","Fair","Yes","1290000.0"
"13","10","7317.6","1","1957","Suburban","Fair","Yes","1394000.0"
"18","18","9400.8","2","1969","Suburban","Fair","Yes","1955000.0"
"5","12","5206.4","4","2018","Suburban","Fair","Yes","1404000.0"
"15","17","7541.0","3","1997","Suburban","Fair","Yes","1959000.0"
"6","18","7337.6","4","2012","Suburban","Fair","Yes","1914000.0"
"9","7","6020.7","4","1969","Suburban","Fair","Yes","1113000.0"
"7","2","3985.9","3","1992","Suburban","Fair","Yes","829000.0"
"7","14","6703.8","2","2009","Suburban","Fair","Yes","1676000.0"
"16","3","6305.0","3","2000","Suburban","Fair","Yes","1546000.0"
"18","3","9152.2","3","1941","Suburban","Fair","Yes","1667000.0"
"3","16","5514.2","3","1982","Suburban","Fair","Yes","1147000.0"
"3","13","2594.8","2","1935","Suburban","Fair","Yes","587000.0"
"20","10","8523.2","2","1953","Suburban","Fair","Yes","1744000.0"
"8","2","4687.3","4","1963","Suburban","Fair","Yes","822000.0"
"4","16","2658.9","4","1977","Suburban","Fair","Yes","732000.0"
"4","1","2605.3","2","1998","Suburban","Fair","Yes","533000.0"
"11","18","6835.7","2","1993","Suburban","Fair","Yes","1692000.0"
"3","11","2413.9","5","2013","Suburban","Fair","Yes","741000.0"
"7","19","7061.1","4","1997","Suburban","Fair","Yes","1726000.0"
"12","18","6194.7","2","1950","Suburban","Fair","Yes","1379000.0"
"15","11","4200.9","3","1996","Suburban","Fair","Yes","1255000.0"
"3","14","3364.9","4","1956","Suburban","Fair","Yes","737000.0"
"7","3","4719.0","5","1932","Suburban","Fair","Yes","834000.0"
"11","3","5229.3","4","1982","Suburban","Fair","Yes","1085000.0"
"18","15","10272.8","2","2018","Suburban","Fair","Yes","2822000.0"
"12","10","8714.3","3","1991","Suburban","Fair","Yes","1878000.0"
"11","18","7261.4","3","1900","Suburban","Fair","Yes","1511000.0"
"6","8","4152.4","1","1981","Suburban","Fair","Yes","835000.0"
"1","1","2395.0","1","1993","Suburban","Fair","Yes","467000.0"
"7","9","6987.5","4","1991","Suburban","Fair","Yes","1463000.0"
"18","19","5562.6","3","1959","Suburban","Fair","Yes","1479000.0"
"19","8","9703.0","2","1997","Suburban","Fair","Yes","2263000.0"
"12","10","5536.8","5","1964","Suburban","Fair","Yes","1193000.0"
"12","6","5460.6","5","1999","Suburban","Fair","Yes","1368000.0"
"13","18","9935.2","5","1946","Suburban","Fair","Yes","1945000.0"
"10","3","3829.5","2","2004","Suburban","Fair","Yes","957000.0"
"13","19","10428.9","1","1978","Suburban","Fair","Yes","2096000.0"
"20","5","11594.0","4","2006","Suburban","Fair","Yes","2770000.0"
"9","15","5041.4","4","1961","Suburban","Fair","Yes","1127000.0"
"19","11","10093.0","4","1906","Suburban","Fair","Yes","1975000.0"
"8","3","3484.2","2","1995","Suburban","Fair","Yes","791000.0"
"19","13","6925.1","1","1955","Suburban","Fair","Yes","1546000.0"
"6","4","3151.1","3","1992","Suburban","Fair","Yes","700000.0"
"11","13","5733.7","5","1992","Suburban","Fair","Yes","1451000.0"
"16","2","6180.9","4","1975","Suburban","Fair","Yes","1264000.0"
"14","9","8179.3","1","2008","Suburban","Fair","Yes","2022000.0"
"1","8","2766.8","3","1968","Suburban","Fair","Yes","535000.0"
"9","6","4763.0","3","1944","Suburban","Fair","Yes","914000.0"
"13","7","3084.8","3","1952","Suburban","Fair","Yes","809000.0"
"8","8","3222.0","5","1945","Suburban","Fair","Yes","750000.0"
"11","19","5159.3","3","1988","Suburban","Fair","Yes","1398000.0"
"3","17","4477.3","5","1972","Suburban","Fair","Yes","964000.0"
"12","19","9300.2","1","2006","Suburban","Fair","Yes","2339000.0"
"6","1","2904.2","1","1966","Suburban","Fair","Yes","490000.0"
"15","13","11486.4","5","2000","Suburban","Fair","Yes","2670000.0"
"3","12","3657.3","3","2011","Suburban","Fair","Yes","969000.0"
"2","1","3930.0","3","1934","Suburban","Fair","Yes","591000.0"
"9","14","8036.2","1","1966","Suburban","Fair","Yes","1462000.0"
"13","14","5600.9","1","2012","Suburban","Fair","Yes","1622000.0"
"10","15","7496.4","2","2011","Suburban","Fair","Yes","1949000.0"
"19","14","8786.6","5","2023","Suburban","Fair","Yes","2633000.0"
"11","20","11562.3","2","2017","Suburban","Fair","Yes","2990000.0"
"1","6","2554.0","3","2016","Suburban","Fair","Yes","663000.0"
"6","9","3554.1","2","1984","Suburban","Fair","Yes","796000.0"
"17","14","12390.2","2","1993","Suburban","Fair","Yes","2713000.0"
"15","6","8951.0","5","2021","Suburban","Fair","Yes","2396000.0"
"18","9","12241.1","5","2003","Suburban","Fair","Yes","2870000.0"
"14","18","12170.7","3","1966","Suburban","Fair","Yes","2237000.0"
"3","2","944.0","2","1932","Suburban","Fair","Yes","218000.0"
"2","16","4339.1","3","2008","Suburban","Fair","Yes","1156000.0"
"18","4","7159.1","5","1991","Suburban","Fair","Yes","1692000.0"
"7","9","6293.8","3","1934","Suburban","Fair","Yes","1121000.0"
"17","19","11803.1","1","1970","Suburban","Fair","Yes","2251000.0"
"14","6","7842.6","1","1971","Suburban","Fair","Yes","1421000.0"
"13","12","6069.4","2","1933","Suburban","Fair","Yes","1280000.0"
"19","16","9882.4","2","1982","Suburban","Fair","Yes","2193000.0"
"17","8","6846.7","4","1993","Suburban","Fair","Yes","1694000.0"
"17","3","6588.5","3","1979","Suburban","Fair","Yes","1393000.0"
"16","5","4946.3","2","1946","Suburban","Fair","Yes","1080000.0"
"14","15","11989.1","3","1948","Suburban","Fair","Yes","2159000.0"
"14","8","6521.5","3","1967","Suburban","Fair","Yes","1308000.0"
"7","19","6160.0","5","1915","Suburban","Fair","Yes","1313000.0"
"12","13","6626.4","3","2011","Suburban","Fair","Yes","1805000.0"
"15","7","5742.9","2","2006","Suburban","Fair","Yes","1533000.0"
"15","20","9989.3","3","1991","Suburban","Fair","Yes","2345000.0"
"10","15","6251.6","3","2013","Suburban","Fair","Yes","1737000.0"
"6","19","6709.3","1","1989","Suburban","Fair","Yes","1505000.0"
